Gene,Entrez,P-value,Multiple testing corrected p-value,Z-score,Twist1,Control,Quantity,Human orthologue
Cpz,242939.0,0.0399388434571377,0.426396265497859,2.05438086641954,72.2265328308931,0.648592045137681,6.79907377703843,CPZ
Cbfb,12400.0,0.0399542174297282,0.426396265497859,-2.05422192361015,926.416268898521,1385.50415095977,-0.580678539139676,CBFB
S100a4,20198.0,0.0400952288442849,0.427547675701119,2.05276650164093,336.407238204991,165.403632830488,1.02421782585694,S100A4
Smarca4,20586.0,0.0401350785094978,0.427547675701119,2.05235598799688,8588.18020284417,6401.67668375239,0.423902647582254,SMARCA4
Strbp,20744.0,0.0401373281237638,0.427547675701119,-2.05233282377572,2299.1571235291,3594.60963960154,-0.64473004553284,STRBP
Nynrin,277154.0,0.0401557647222026,0.427547675701119,2.05214302407095,3182.32007949356,1420.87852242757,1.16329573293894,NYNRIN
Slitrk4,245446.0,0.0402018714482759,0.427749889972141,-2.05166869136433,2.58430262746947,34.1459179725724,-3.72386619180732,SLITRK4
Sf3a2,20222.0,0.0402292125771249,0.427749889972141,2.05138763159176,669.47522247662,437.659067493383,0.61322320109087,SF3A2
5430403N17,,0.0402450334595914,0.427749889972141,2.05122507097393,103.068986678622,37.1903712907286,1.4706092366737,
Rnf167,70510.0,0.0403218612089179,0.428031675319041,2.05043643049685,1547.70105215238,1060.05365374309,0.545989545633883,RNF167
Fat3,270120.0,0.0403380934276824,0.428031675319041,2.05026996908021,100.052050430335,32.5441132676762,1.62028222297813,FAT3
Gosr1,53334.0,0.0403764279127887,0.428031675319041,-2.04987707426131,442.200931720433,723.50955388215,-0.71031000262234,GOSR1
Ccdc77,67200.0,0.0403792893107989,0.428031675319041,-2.04984776013175,90.2461365789587,213.919044927257,-1.24512785251954,CCDC77
Golga2,99412.0,0.0404294096392727,0.428031675319041,2.04933457842745,1400.56269028103,918.108803487907,0.609269520835936,
Pdgfc,54635.0,0.0404501002006604,0.428031675319041,-2.04912288520368,1032.19646141835,1505.08040262762,-0.54412296910621,PDGFC
Tbx3,21386.0,0.0404540310782564,0.428031675319041,2.04908267723651,1228.37392029472,821.641289127105,0.580169200859915,TBX3
Plekhh2,213556.0,0.0404590729244614,0.428031675319041,2.04903111029726,4220.38490834651,2743.6032094827,0.621302733424997,PLEKHH2
Ppm1k,243382.0,0.0404941179303692,0.428154367926197,-2.04867282784446,174.420854610433,327.227578643136,-0.907721797210388,PPM1K
Arglu1,234023.0,0.0405566821350558,0.428494778044514,-2.04803385605244,202.441634761201,365.562638346935,-0.852612600363541,ARGLU1
D630045J12Rik,330286.0,0.0405732459605129,0.428494778044514,-2.04786482866943,673.445514043583,1079.69800528123,-0.680994710286152,KIAA1549
Skap2,54353.0,0.0406441099940257,0.428995056931161,-2.04714234864187,317.583623012342,531.118072389097,-0.741896102694753,SKAP2
Mdfi,17240.0,0.0407890052920979,0.430275699961703,2.04566841514108,232.595990867228,99.9647471004471,1.21833491156351,MDFI
Hp,15439.0,0.0408553273502001,0.430540673573589,-2.04499524037463,1171.49719464235,2607.3914783845,-1.154253708514,HP;HPR
Tagap,72536.0,0.0408698352298951,0.430540673573589,-2.04484810757098,36.9101887416479,121.869212514135,-1.72324268789377,TAGAP
Tmem129,68366.0,0.0409064309285815,0.430540673573589,2.04447716594985,314.378261477127,156.184050031531,1.00925433325348,TMEM129
Arl5a,75423.0,0.0409255219490828,0.430540673573589,-2.0442837669934,694.88249812319,1184.75583587508,-0.769748817863207,ARL5A
Pkn1,320795.0,0.0409320158446742,0.430540673573589,2.04421799890223,1086.30177867896,689.475421542328,0.65585391638021,PKN1
Nebl,74103.0,0.0410744971695818,0.431389271360734,-2.04277721409421,35.0926737072818,122.206100306351,-1.80007452783733,
Prom2,192212.0,0.0410945841504968,0.431389271360734,2.04257443331359,1051.68294441102,655.927469292408,0.681091635001829,PROM2
Evc2,68525.0,0.0411072577186299,0.431389271360734,2.04244653513535,649.396700200174,399.723576846302,0.700097384259853,EVC2
Ccl7,20306.0,0.0411495290639155,0.431389271360734,2.04202018568419,53.0973165776399,9.79636081536636,2.43832113549769,CCL7
Alg10b,380959.0,0.0411617296707021,0.431389271360734,-2.04189719917246,555.57456312926,872.451473342108,-0.65109434202971,ALG10;ALG10B
Lman1,70361.0,0.0411847272358152,0.431389271360734,-2.0416654593727,1156.83105909975,1695.33450910961,-0.551391769847795,LMAN1
Aplp1,11803.0,0.0411978094742568,0.431389271360734,2.04153368235685,411.096099871206,223.901634323161,0.876610626028305,APLP1
Mid2,23947.0,0.0412016916348916,0.431389271360734,-2.04149458428338,885.981037945845,1337.49140049991,-0.594181888433768,MID2
2610029G23Rik,,0.0413978713072149,0.433194916945412,-2.03952286789479,83.7986558011364,200.961296799956,-1.26191867184327,
Topbp1,235559.0,0.0416156886532616,0.435003020414363,-2.03734292945118,889.882464018447,1572.95025787906,-0.821786346355937,TOPBP1
8430406I07Rik,,0.0416263104748868,0.435003020414363,-2.03723687242309,45.2882732921157,130.265873962041,-1.52424974754991,
Cdc42bpb,217866.0,0.0417011846181597,0.435003020414363,2.0364899165303,3787.31807315674,2685.06936016539,0.496217233146658,CDC42BPB
Phka1,18679.0,0.0417018462661537,0.435003020414363,2.03648332089158,815.060853339329,403.283239978368,1.0151143264413,PHKA1
BC018242,235044.0,0.041707774342445,0.435003020414363,2.03642423080915,132.766427244891,40.4134551228143,1.71598277311907,
Inpp5a,212111.0,0.0417135974121331,0.435003020414363,2.03636619433697,460.420986134364,263.300030558494,0.806245904643121,INPP5A
Abhd3,106861.0,0.0417627113949142,0.43508818860365,2.03587696535719,90.9746751134256,25.247340876261,1.84933354695125,ABHD3
Zmynd11,66505.0,0.0417835033243219,0.43508818860365,-2.03567000172512,1255.45123395069,1865.73766903974,-0.571540160697424,ZMYND11
Ric3,320360.0,0.0417932465942389,0.43508818860365,-2.03557304685359,8.5747994007033,53.8365976050838,-2.65041241028312,RIC3
Plxna1,18844.0,0.0418734878184458,0.435675149609584,2.0347752965671,5245.97316478244,3684.33441471696,0.509806411690813,PLXNA1
Krt16,16666.0,0.04197189023381,0.436450293661373,-2.03379875391431,78.2559746554937,440.706452125653,-2.49354521076493,KRT16
Trim59,66949.0,0.0421974465412225,0.438181800313537,-2.03156762938647,71.4390627730113,180.359104629163,-1.33608719440409,TRIM59
Trim3,55992.0,0.0422074823362696,0.438181800313537,2.03146859347995,534.932798359349,301.13451029636,0.828949610686282,TRIM3
2610101N10Rik,,0.0422700802159311,0.438181800313537,-2.03085131017468,942.147956811427,1692.2668787356,-0.844931559964967,
Sdk2,237979.0,0.0422721609976045,0.438181800313537,2.03083080468416,396.238672907357,208.304886579718,0.927673010532635,SDK2
Wdr26,226757.0,0.0422807888768462,0.438181800313537,-2.0307457885853,4268.38279466607,5906.53619407605,-0.468622765043731,WDR26
Trp53i11,277414.0,0.0422823840171113,0.438181800313537,2.03073007223962,1302.70362675922,830.108070160353,0.650137823601888,TP53I11
Tmem106c,380967.0,0.0425145530451187,0.440060419361822,-2.02844792488099,177.11391335757,337.634948808536,-0.930786697188115,TMEM106C
Serpina3n,20716.0,0.0425284065959859,0.440060419361822,2.02831208244571,899.067274383202,550.868837049464,0.706720220955925,SERPINA3
Myo1e,71602.0,0.0425359605790589,0.440060419361822,2.02823802684411,7293.11002434554,5206.20991500739,0.486300676294215,MYO1E
Rab11fip3,215445.0,0.0426131751872193,0.440609614336707,2.02748168931435,1315.69792590813,883.658656206681,0.574267204083052,RAB11FIP3
Snap23,20619.0,0.0428380844997823,0.442649092654259,-2.02528522777247,1026.15544331191,1500.52010610823,-0.548213361600266,SNAP23
Clic3,69454.0,0.042878681756748,0.442649092654259,2.02488979470075,77.9943140838736,21.957242653755,1.82867205793927,CLIC3
Pxn,19303.0,0.0428831459422445,0.442649092654259,2.02484633111551,3277.96299744842,2270.07206089831,0.530061474005853,PXN
C77080,97130.0,0.0429444332160041,0.443031271482619,2.02425002080867,3043.57525933056,2166.95385347359,0.490098609438137,KIAA1522
Tfpt,69714.0,0.0430398626861276,0.443512695627473,2.02332294573434,221.019635780542,109.732680766516,1.01018129139038,TFPT
Pcdhgb5,93702.0,0.0430558423874585,0.443512695627473,2.02316787651457,379.877774765481,186.987716309565,1.02259180877285,
Dqx1,93838.0,0.0430639654626237,0.443512695627473,-2.02308906772318,28.1463609802668,101.25541668021,-1.84697877271572,DQX1
Bcar1,12927.0,0.0432069520308189,0.444532118703497,2.02170388746697,1918.17920163648,1219.88738974559,0.652989531377158,BCAR1
Cyr61,16007.0,0.0432357119643149,0.444532118703497,2.02142574409274,869.29829453375,574.343941759964,0.597936370918201,CYR61
Wnt4,22417.0,0.0432359826296501,0.444532118703497,2.02142312717398,460.103703331399,247.356394539416,0.895367872762442,WNT4
Fancg,60534.0,0.043330209453653,0.445250210818066,-2.02051293838551,154.992203022394,311.232824792205,-1.00579858339753,FANCG
Arl15,218639.0,0.0435072292301607,0.44667067146932,2.01880751929993,1372.07562765798,907.564047847517,0.596288639367066,ARL15
Robo2,268902.0,0.0435213933723619,0.44667067146932,2.01867131454005,297.23411097166,140.2464809885,1.08363511919797,ROBO2
Pou2f1,18986.0,0.0435442866640486,0.44667067146932,-2.01845124796868,883.342210757013,1290.85606463728,-0.547283785784392,POU2F1
Dmbt1,12945.0,0.0435662905743077,0.44667067146932,2.01823982285281,9640.2181558122,6330.31856858318,0.606787690627949,DMBT1
Carf,241066.0,0.0437604032834848,0.448409070682622,-2.01637858308728,73.2619337525304,176.668109980049,-1.26990595861799,ALS2CR8
Bglap-rs1,,0.0438179117093717,0.448611700840818,2.01582850538848,135.664430092123,55.2814222702654,1.29517587087269,
Epha1,13835.0,0.0438293140361456,0.448611700840818,2.01571951265482,1013.66127876387,669.967140362891,0.597413404252609,EPHA1
Dll1,13388.0,0.0440384045223484,0.450499309007329,-2.0137250879367,272.869234894938,500.468590898984,-0.875069784568969,DLL1
Abcg1,11307.0,0.0440639886033804,0.45050864048025,2.01348160158669,5740.47125637387,3694.30688889781,0.635865460819957,ABCG1
Hnrnph1,59013.0,0.0440982485117574,0.450606613220308,-2.01315573332773,1808.94036339736,2548.94765110082,-0.494756897972723,HNRNPH1
Cpsf3l,71957.0,0.0441979991378775,0.451373302157519,2.01220815568729,437.069758160276,235.912590822143,0.889611139973002,CPSF3L
Galnt10,171212.0,0.044271289510728,0.451869058952428,2.01151308598515,1312.31647167401,880.617490610792,0.575528270900001,GALNT10
Adamts4,240913.0,0.0443290986024785,0.452002771449706,2.01096552209802,356.992401427699,174.222655044814,1.03496112986127,ADAMTS4
Prps1l3,328099.0,0.044373986632153,0.452002771449706,-2.01054076112786,709.584424206706,1139.02761190382,-0.682756473673087,PRPS1
Loxl2,94352.0,0.0443766173784802,0.452002771449706,2.01051587847234,1436.98576655576,934.240512865631,0.621179858525607,LOXL2
Lin7a,108030.0,0.044383404666447,0.452002771449706,-2.0104516873244,0.0,18.9495446793573,,LIN7A
Capn7,12339.0,0.0444253973082046,0.452178235701124,-2.01005472367452,882.877563404594,1325.09018407937,-0.585805265821559,CAPN7
Galnt2,108148.0,0.044527266041612,0.452962606083474,2.00909305507411,1565.24862869936,1100.40582498241,0.508356155614516,GALNT2
Il28ra,,0.0445720701344465,0.453165924640865,-2.0086706798811,355.18854062137,683.340146640387,-0.944018851444876,
F2rl1,14063.0,0.0446754903077038,0.453964637183457,2.00769708768061,2383.86884160212,1416.76204105434,0.750707398194297,F2RL1
Smarca2,67155.0,0.0447032697505015,0.453994274551812,2.00743589738739,4584.48119833139,3051.10557198133,0.587426381042146,SMARCA2
Yipf6,77929.0,0.0447585996390825,0.454115188731292,-2.00691607755048,1195.22483932031,2009.67033119719,-0.749676823507123,YIPF6
Rbp1,19659.0,0.0447649145518251,0.454115188731292,2.00685678392148,632.290690099791,364.762430460017,0.793630833825359,RBP1
Klhl9,242521.0,0.0449532807040164,0.455677753090849,-2.0050913626211,1494.49723338326,2149.1274641888,-0.524090824871377,KLHL9
Ugt8a,22239.0,0.044968856027914,0.455677753090849,-2.00494566566354,142.51495308616,308.498645800915,-1.11415085746463,UGT8
Pld3,18807.0,0.0450344422087299,0.456089248325795,2.00433261635935,2888.26307618249,2017.27191135797,0.517796595192293,PLD3
Gcn1l1,231659.0,0.045144753382676,0.456952991556355,2.00330320794809,4142.15066909151,2779.9409136682,0.575325812501495,GCN1L1
4933439F18Rik,,0.0453267412924492,0.458540884210594,-2.00160954816101,713.149533417198,1102.10964494594,-0.627991241369467,
Prc1,233406.0,0.0455446091453473,0.459986358656007,-1.99958949569093,219.156460937921,422.873589521942,-0.948265248483483,PRC1
Coro1c,23790.0,0.0455638553363009,0.459986358656007,1.9994114383611,1791.33559112504,1162.37992081606,0.623953952102643,CORO1C
Gm11149,100036537.0,0.045565051431994,0.459986358656007,1.99940037469953,57.3423111509339,9.87613451416766,2.53758166138485,
Ssh3,245857.0,0.0455710070852132,0.459986358656007,1.9993452896634,640.039434330589,396.371021508782,0.691309304023876,SSH3
Atp6v1a,11964.0,0.0455955810058802,0.459986358656007,-1.99911806465777,3605.49866579049,5280.07713010209,-0.550360196157726,ATP6V1A
Cul2,71745.0,0.0456514964135689,0.460296148267128,-1.99860142201218,310.690389562777,522.965730063903,-0.751238793831999,CUL2
Fam19a5,106014.0,0.0457662354740175,0.461011063119974,1.99754293276011,91.0094019023085,22.0693443268132,2.04397182516789,FAM19A5
Fbxo45,268882.0,0.0457728947117477,0.461011063119974,-1.99748156872162,254.028206340859,453.56883689957,-0.836332823896778,FBXO45
Twsg1,65960.0,0.0458175409191903,0.461134181133794,-1.99707035366565,2013.21360284014,2903.16954000239,-0.528128574328877,TWSG1
0610005C13Rik,71661.0,0.0458356264379976,0.461134181133794,-1.99690387258615,0.444636994414561,29.31472384106,-6.04285366809814,
4930525G20Rik,320163.0,0.0459348696869347,0.46187815004594,-1.99599130091251,12.0635197156684,64.2318298773766,-2.41263750053328,
1600016N20Rik,72000.0,0.0459796503170678,0.462073976218854,1.99558007313313,139.654655969069,46.3799419740896,1.59029075251899,C11orf35
Nkap,67050.0,0.0460195957293698,0.462221022012262,-1.99521353250634,124.156909206687,295.873222857752,-1.25281458726532,NKAP
Ssh1,231637.0,0.0460792899230859,0.462309786609482,1.99466627542091,325.553661189401,181.388540473737,0.843812049151538,SSH1
4930447A16Rik,74892.0,0.046093577053953,0.462309786609482,-1.99453538417711,61.9797724116058,165.763602611227,-1.41925790068453,
Rps9,76846.0,0.0461043878102884,0.462309786609482,-1.99443636437037,1830.2151144006,2634.21822944362,-0.525361643630809,RPS9
Dusp7,235584.0,0.0461841376872481,0.462855298665834,1.99370650860544,1646.45186074292,996.356741525093,0.724626039710428,DUSP7
L3mbtl3,237339.0,0.0462396983920162,0.463157922456509,1.99319865454648,884.14314577517,567.304173984875,0.640157486959763,L3MBTL3
Pink1,68943.0,0.0462950443165144,0.463458064265106,1.99269327427712,1145.18768318645,773.334170937141,0.566420191719107,PINK1
Manea,242362.0,0.0463436748458497,0.463690686402858,-1.99224963398316,302.434057675391,541.571731045541,-0.840531821756126,MANEA
Nipsnap1,18082.0,0.046397235989497,0.463854653355606,-1.99176146664524,204.20921141138,388.945538971305,-0.929520215586769,NIPSNAP1
Ccdc159,67119.0,0.046425370636853,0.463854653355606,1.99150523167856,40.4532107843293,3.88994909111182,3.37843103488774,CCDC159
Shmt1,20425.0,0.0464600118974477,0.463854653355606,-1.99118991754348,116.77089517762,245.338672881117,-1.07109393342119,SHMT1
Nbea,26422.0,0.0464629584703575,0.463854653355606,-1.9911631061729,4142.15768461068,5601.44325761157,-0.43541612177906,NBEA
Phf2,18676.0,0.0464936571349662,0.463854653355606,1.99088385887753,3178.97315747014,2180.83839981045,0.543677964542611,PHF2
Coq2,71883.0,0.0465124792055923,0.463854653355606,-1.99071272256009,150.324683644838,298.658343447326,-0.990414103673223,COQ2
Prol1,17830.0,0.0466304596798445,0.46460716530039,-1.9896413320249,0.0,30.9859378051138,,
Cenpn,72155.0,0.0466388244247325,0.46460716530039,-1.98956545772497,39.1145626642553,134.124291336082,-1.77779280877554,CENPN
Amigo3,320844.0,0.0466788346154711,0.464752191973011,1.98920269461637,165.059646786497,30.0836241603934,2.45593717484021,AMIGO3
Pmpcb,73078.0,0.046757532146914,0.46497272880346,-1.98848992524869,405.679466267343,691.314976846326,-0.769002899508575,PMPCB
Smn1,20595.0,0.0467789531130712,0.46497272880346,-1.98829608877343,162.245713621773,318.036508924477,-0.971012024755987,SMN2;SMN1
Eif3g,53356.0,0.0468313827440205,0.46497272880346,1.98782197250329,3507.87768506548,2546.61928545543,0.462015148163185,EIF3G
Tbc1d9b,76795.0,0.0468465945157271,0.46497272880346,1.98768449746039,2516.89493283088,1752.37111395016,0.522336654187217,TBC1D9B
ORF63,,0.0468524192248209,0.46497272880346,-1.98763186711119,0.369186089638496,21.1370466807456,-5.83928180825063,
Aplp2,11804.0,0.0468537689484319,0.46497272880346,-1.98761967219338,12932.79686923,17660.3591328094,-0.449480372618614,APLP2
Deptor,97998.0,0.0469473535459124,0.465648384436915,1.98677484377706,1292.20244943155,783.611691799034,0.72162128638973,DEPTOR
Pik3cg,30955.0,0.0469847699690954,0.465766503602433,-1.98643746607627,596.172823477176,908.387453159865,-0.607577167760915,PIK3CG
6230409E13Rik,,0.0470280493420948,0.465942583280874,-1.98604750493867,1299.08317864051,1978.98680166531,-0.607268183072138,
Ncl,17975.0,0.0471270414851183,0.466670161343959,-1.98515668743807,3884.38284379906,5468.81561009974,-0.493543020711979,NCL
Gad1,14415.0,0.0474810162847719,0.469856590301242,1.98198413530084,72.5085327989082,7.76425845555634,3.22323073317076,GAD1
Tsc22d4,78829.0,0.04750028837328,0.469856590301242,1.98181197790331,638.79377167181,381.74698896164,0.742733468564344,TSC22D4
Mthfd2l,665563.0,0.0475812093298612,0.470183978308601,-1.98108975206331,23.4871010092949,86.9283573735062,-1.88795822938463,MTHFD2L
Unc5a,107448.0,0.0475941672571428,0.470183978308601,1.98097419748709,162.760559931939,64.8514401144245,1.32754063176865,UNC5A
Col18a1,12822.0,0.0476916573088172,0.470183978308601,1.98010565995109,1072.73075479255,616.332033463533,0.799508337487134,COL18A1
Fxyd6,59095.0,0.0476921331072726,0.470183978308601,1.98010142473037,1037.10210930797,553.512061843454,0.905871282746558,FXYD6
Rassf5,54354.0,0.0476961777391017,0.470183978308601,1.98006542371785,613.876091700798,390.726262939933,0.651789252532838,RASSF5
Syt13,80976.0,0.0477337138223742,0.470183978308601,1.97973143977049,81.1581335711474,18.8019550002786,2.10985300813075,SYT13
Ahdc1,230793.0,0.0477447414847641,0.470183978308601,1.97963336114738,2557.56317891667,1660.63124611737,0.623038129864941,AHDC1
Abt1,30946.0,0.0477553150613308,0.470183978308601,1.97953933898519,524.414933819698,299.873634015377,0.806354089156319,ABT1
Col27a1,373864.0,0.0477651303265309,0.470183978308601,1.9794520755245,191.074570247181,19.3281090469638,3.30536338110894,COL27A1
Sfxn3,94280.0,0.0478437284906673,0.470703923620466,1.97875383482214,6823.12044667638,5055.82891211375,0.43248404009392,SFXN3
Pvrl4,71740.0,0.047980803599448,0.471536181386782,-1.97753840722426,1223.42615971292,1761.85853917917,-0.526171064229322,PVRL4
